Time	T(Setpoint)	T(Copper)	T(Cell1)	T(Cell2)	T(Cell3)	T(Cell4)	DAC
s	°C	°C	°C	°C	°C	°C	V
2,170000E+2	3,700000E+1	3,700981E+1	3,643052E+1	3,646695E+1	3,614634E+1	3,629207E+1	5,279877E+0
2,180000E+2	3,700000E+1	3,701345E+1	3,643781E+1	3,647060E+1	3,614999E+1	3,629572E+1	4,694307E+0
2,190000E+2	3,700000E+1	3,701727E+1	3,644162E+1	3,647806E+1	3,615016E+1	3,629589E+1	4,603275E+0
2,200000E+2	3,700000E+1	3,700634E+1	3,643433E+1	3,645984E+1	3,615016E+1	3,628496E+1	6,976244E+0
2,210000E+2	3,700000E+1	3,700634E+1	3,643798E+1	3,647077E+1	3,615744E+1	3,629589E+1	5,333138E+0
2,220000E+2	3,700000E+1	3,701013E+1	3,644177E+1	3,647092E+1	3,614666E+1	3,629240E+1	4,702425E+0
2,230000E+2	3,700000E+1	3,701394E+1	3,645287E+1	3,648202E+1	3,616140E+1	3,629621E+1	4,634800E+0
2,240000E+2	3,700000E+1	3,699952E+1	3,643481E+1	3,648217E+1	3,616520E+1	3,630000E+1	7,587101E+0
2,250000E+2	3,700000E+1	3,699588E+1	3,642752E+1	3,647124E+1	3,615063E+1	3,628543E+1	6,026758E+0
2,260000E+2	3,700000E+1	3,700333E+1	3,644226E+1	3,647141E+1	3,615080E+1	3,630017E+1	4,248110E+0
2,270000E+2	3,700000E+1	3,702170E+1	3,643877E+1	3,647885E+1	3,615095E+1	3,630397E+1	2,325237E+0
2,280000E+2	3,700000E+1	3,700713E+1	3,643513E+1	3,648249E+1	3,615095E+1	3,629304E+1	7,481241E+0
2,290000E+2	3,700000E+1	3,699637E+1	3,643894E+1	3,647173E+1	3,614748E+1	3,628592E+1	7,072844E+0
2,300000E+2	3,700000E+1	3,700016E+1	3,643545E+1	3,647917E+1	3,614763E+1	3,628971E+1	4,832294E+0
2,310000E+2	3,700000E+1	3,700762E+1	3,643926E+1	3,648298E+1	3,615508E+1	3,631174E+1	4,167933E+0
2,320000E+2	3,700000E+1	3,701506E+1	3,645399E+1	3,648314E+1	3,615524E+1	3,629368E+1	4,051113E+0
2,330000E+2	3,700000E+1	3,700794E+1	3,644687E+1	3,647966E+1	3,615176E+1	3,629385E+1	6,336819E+0
2,340000E+2	3,700000E+1	3,700794E+1	3,644323E+1	3,647237E+1	3,615541E+1	3,629021E+1	5,265686E+0
2,350000E+2	3,700000E+1	3,700430E+1	3,644687E+1	3,648331E+1	3,615176E+1	3,629021E+1	5,864637E+0
2,360000E+2	3,700000E+1	3,699352E+1	3,643609E+1	3,647617E+1	3,615191E+1	3,629036E+1	7,100178E+0
2,370000E+2	3,700000E+1	3,699369E+1	3,643990E+1	3,646905E+1	3,615572E+1	3,629053E+1	5,458590E+0
2,380000E+2	3,700000E+1	3,700477E+1	3,643641E+1	3,647285E+1	3,614859E+1	3,629068E+1	3,652903E+0
2,390000E+2	3,700000E+1	3,700477E+1	3,644005E+1	3,646920E+1	3,615588E+1	3,629432E+1	5,312773E+0
2,400000E+2	3,700000E+1	3,700858E+1	3,644023E+1	3,648030E+1	3,615605E+1	3,630542E+1	4,679056E+0
2,410000E+2	3,700000E+1	3,701587E+1	3,644751E+1	3,648030E+1	3,615969E+1	3,629449E+1	4,041124E+0
2,420000E+2	3,700000E+1	3,700509E+1	3,645131E+1	3,647681E+1	3,616348E+1	3,630557E+1	6,910246E+0
2,430000E+2	3,700000E+1	3,700162E+1	3,644419E+1	3,647334E+1	3,615637E+1	3,628753E+1	5,865164E+0
2,440000E+2	3,700000E+1	3,698357E+1	3,642979E+1	3,647350E+1	3,615290E+1	3,629498E+1	8,330482E+0
2,450000E+2	3,700000E+1	3,699450E+1	3,643707E+1	3,647350E+1	3,616018E+1	3,629498E+1	3,822830E+0
2,460000E+2	3,700000E+1	3,700179E+1	3,644800E+1	3,647350E+1	3,615290E+1	3,630227E+1	4,259102E+0
2,470000E+2	3,700000E+1	3,699480E+1	3,643738E+1	3,647017E+1	3,615684E+1	3,630622E+1	6,507090E+0
2,480000E+2	3,700000E+1	3,700573E+1	3,644466E+1	3,648109E+1	3,616777E+1	3,629893E+1	3,652584E+0
2,490000E+2	3,700000E+1	3,700590E+1	3,644483E+1	3,647398E+1	3,615337E+1	3,629181E+1	5,261877E+0
2,500000E+2	3,700000E+1	3,700226E+1	3,644847E+1	3,647398E+1	3,615337E+1	3,629910E+1	5,886395E+0
2,510000E+2	3,700000E+1	3,699879E+1	3,644500E+1	3,647051E+1	3,614989E+1	3,628470E+1	5,914524E+0
2,520000E+2	3,700000E+1	3,699530E+1	3,643787E+1	3,647430E+1	3,615369E+1	3,629942E+1	5,971521E+0
2,530000E+2	3,700000E+1	3,699530E+1	3,643787E+1	3,646701E+1	3,614640E+1	3,628485E+1	5,450306E+0
2,540000E+2	3,700000E+1	3,699545E+1	3,644166E+1	3,647081E+1	3,615384E+1	3,629229E+1	5,428036E+0
2,550000E+2	3,700000E+1	3,699545E+1	3,643802E+1	3,647809E+1	3,615384E+1	3,628864E+1	5,452629E+0
2,560000E+2	3,700000E+1	3,700290E+1	3,643819E+1	3,647826E+1	3,615765E+1	3,631067E+1	4,220652E+0
2,570000E+2	3,700000E+1	3,701400E+1	3,645293E+1	3,648936E+1	3,615782E+1	3,629991E+1	3,500683E+0
2,580000E+2	3,700000E+1	3,699943E+1	3,644200E+1	3,648208E+1	3,615782E+1	3,629991E+1	7,571117E+0
2,590000E+2	3,700000E+1	3,699229E+1	3,644215E+1	3,647130E+1	3,616161E+1	3,630370E+1	6,566233E+0
2,600000E+2	3,700000E+1	3,699593E+1	3,643851E+1	3,647130E+1	3,615797E+1	3,629642E+1	4,896570E+0
2,610000E+2	3,700000E+1	3,699611E+1	3,643868E+1	3,647511E+1	3,615450E+1	3,629659E+1	5,416649E+0
2,620000E+2	3,700000E+1	3,698882E+1	3,642775E+1	3,646054E+1	3,614721E+1	3,628930E+1	6,649559E+0
2,630000E+2	3,700000E+1	3,700354E+1	3,644247E+1	3,648619E+1	3,616194E+1	3,630038E+1	3,126497E+0
2,640000E+2	3,700000E+1	3,700007E+1	3,644629E+1	3,647543E+1	3,615847E+1	3,630055E+1	5,908007E+0
2,650000E+2	3,700000E+1	3,700736E+1	3,645358E+1	3,649001E+1	3,617304E+1	3,630784E+1	4,180218E+0
2,660000E+2	3,700000E+1	3,700022E+1	3,645008E+1	3,647923E+1	3,615862E+1	3,630799E+1	6,451876E+0
2,670000E+2	3,700000E+1	3,699294E+1	3,643550E+1	3,647194E+1	3,615133E+1	3,629706E+1	6,585814E+0
2,680000E+2	3,700000E+1	3,698929E+1	3,643550E+1	3,647923E+1	3,615133E+1	3,629706E+1	6,100561E+0
2,690000E+2	3,700000E+1	3,700403E+1	3,644296E+1	3,647940E+1	3,616243E+1	3,630088E+1	3,118790E+0
2,700000E+2	3,700000E+1	3,701147E+1	3,645040E+1	3,647955E+1	3,615529E+1	3,629738E+1	4,097246E+0
2,710000E+2	3,700000E+1	3,700418E+1	3,645404E+1	3,648319E+1	3,616258E+1	3,630103E+1	6,413155E+0
2,720000E+2	3,700000E+1	3,700087E+1	3,644708E+1	3,647987E+1	3,616290E+1	3,630135E+1	5,867411E+0
2,730000E+2	3,700000E+1	3,700451E+1	3,645073E+1	3,648716E+1	3,617383E+1	3,630864E+1	4,766237E+0
2,740000E+2	3,700000E+1	3,699739E+1	3,644361E+1	3,647640E+1	3,616671E+1	3,630152E+1	6,487873E+0
2,750000E+2	3,700000E+1	3,697553E+1	3,643996E+1	3,647275E+1	3,614850E+1	3,628695E+1	9,000000E+0
2,760000E+2	3,700000E+1	3,698297E+1	3,643647E+1	3,647290E+1	3,614865E+1	3,629802E+1	4,501261E+0
2,770000E+2	3,700000E+1	3,700118E+1	3,644011E+1	3,648019E+1	3,615229E+1	3,630167E+1	2,610964E+0
2,780000E+2	3,700000E+1	3,702321E+1	3,646214E+1	3,649858E+1	3,616703E+1	3,631641E+1	1,696705E+0
2,790000E+2	3,700000E+1	3,702321E+1	3,645850E+1	3,648765E+1	3,616339E+1	3,631277E+1	4,989580E+0
2,800000E+2	3,700000E+1	3,700532E+1	3,646246E+1	3,649525E+1	3,617100E+1	3,631309E+1	7,939554E+0
2,810000E+2	3,700000E+1	3,700182E+1	3,645533E+1	3,649176E+1	3,617844E+1	3,631324E+1	5,830984E+0
2,820000E+2	3,700000E+1	3,701276E+1	3,645897E+1	3,649176E+1	3,617479E+1	3,631324E+1	3,496534E+0
2,830000E+2	3,700000E+1	3,700928E+1	3,645550E+1	3,648465E+1	3,617496E+1	3,631341E+1	5,704607E+0
2,840000E+2	3,700000E+1	3,701657E+1	3,646279E+1	3,648829E+1	3,616768E+1	3,631705E+1	3,974045E+0
2,850000E+2	3,700000E+1	3,702037E+1	3,646658E+1	3,648844E+1	3,617512E+1	3,631720E+1	4,429293E+0
2,860000E+2	3,700000E+1	3,700579E+1	3,645565E+1	3,648844E+1	3,616783E+1	3,630627E+1	7,401346E+0
2,870000E+2	3,700000E+1	3,699867E+1	3,645582E+1	3,648132E+1	3,616800E+1	3,631009E+1	6,390123E+0
2,880000E+2	3,700000E+1	3,699139E+1	3,644853E+1	3,648132E+1	3,615707E+1	3,630280E+1	6,528898E+0
2,890000E+2	3,700000E+1	3,699535E+1	3,645250E+1	3,648164E+1	3,616103E+1	3,630676E+1	4,784340E+0
2,900000E+2	3,700000E+1	3,700993E+1	3,646342E+1	3,648529E+1	3,616832E+1	3,631405E+1	2,968864E+0
2,910000E+2	3,700000E+1	3,701008E+1	3,645629E+1	3,648544E+1	3,616847E+1	3,631056E+1	5,125042E+0
2,920000E+2	3,700000E+1	3,701024E+1	3,646375E+1	3,649654E+1	3,617228E+1	3,631073E+1	5,115744E+0
2,930000E+2	3,700000E+1	3,700660E+1	3,646375E+1	3,648925E+1	3,616864E+1	3,631437E+1	5,737518E+0
2,940000E+2	3,700000E+1	3,698854E+1	3,644933E+1	3,648212E+1	3,616879E+1	3,630360E+1	8,177692E+0
2,950000E+2	3,700000E+1	3,699235E+1	3,644950E+1	3,646772E+1	3,615803E+1	3,630013E+1	4,843332E+0
2,960000E+2	3,700000E+1	3,699964E+1	3,644950E+1	3,648229E+1	3,616532E+1	3,631469E+1	4,212313E+0
2,970000E+2	3,700000E+1	3,700343E+1	3,644965E+1	3,646786E+1	3,615818E+1	3,630027E+1	4,679062E+0
2,980000E+2	3,700000E+1	3,700343E+1	3,645329E+1	3,647879E+1	3,616547E+1	3,630391E+1	5,245546E+0
2,990000E+2	3,700000E+1	3,699996E+1	3,644982E+1	3,647897E+1	3,615836E+1	3,630409E+1	5,818344E+0
3,000000E+2	3,700000E+1	3,700375E+1	3,645726E+1	3,648640E+1	3,616579E+1	3,630788E+1	4,669483E+0
3,010000E+2	3,700000E+1	3,698935E+1	3,645014E+1	3,647564E+1	3,616232E+1	3,630441E+1	7,620861E+0
3,020000E+2	3,700000E+1	3,699299E+1	3,645378E+1	3,647200E+1	3,616232E+1	3,630805E+1	4,862619E+0
3,030000E+2	3,700000E+1	3,698935E+1	3,644285E+1	3,646471E+1	3,615139E+1	3,629712E+1	6,015501E+0
3,040000E+2	3,700000E+1	3,699314E+1	3,645029E+1	3,647579E+1	3,616247E+1	3,630820E+1	4,846827E+0
3,050000E+2	3,700000E+1	3,700425E+1	3,645046E+1	3,647961E+1	3,616628E+1	3,631202E+1	3,581219E+0
3,060000E+2	3,700000E+1	3,701153E+1	3,646139E+1	3,647961E+1	3,616993E+1	3,631202E+1	4,038939E+0
3,070000E+2	3,700000E+1	3,699711E+1	3,645790E+1	3,648340E+1	3,616644E+1	3,630852E+1	7,513151E+0
3,080000E+2	3,700000E+1	3,698999E+1	3,645807E+1	3,647993E+1	3,616296E+1	3,630869E+1	6,529158E+0
3,090000E+2	3,700000E+1	3,697178E+1	3,643985E+1	3,646171E+1	3,615203E+1	3,629776E+1	8,481041E+0
3,100000E+2	3,700000E+1	3,698270E+1	3,643985E+1	3,646171E+1	3,615203E+1	3,629047E+1	3,954109E+0
3,110000E+2	3,700000E+1	3,699760E+1	3,644382E+1	3,647297E+1	3,615600E+1	3,629808E+1	3,136770E+0
3,120000E+2	3,700000E+1	3,701218E+1	3,645475E+1	3,648025E+1	3,615964E+1	3,630537E+1	2,960108E+0
3,130000E+2	3,700000E+1	3,701961E+1	3,646218E+1	3,649133E+1	3,617436E+1	3,632010E+1	3,909946E+0
3,140000E+2	3,700000E+1	3,701233E+1	3,645125E+1	3,648769E+1	3,617072E+1	3,632010E+1	6,221212E+0
3,150000E+2	3,700000E+1	3,699411E+1	3,645490E+1	3,648040E+1	3,617436E+1	3,631645E+1	8,137383E+0
3,160000E+2	3,700000E+1	3,699443E+1	3,645158E+1	3,647343E+1	3,616740E+1	3,630949E+1	5,353817E+0
3,170000E+2	3,700000E+1	3,699079E+1	3,645522E+1	3,647708E+1	3,616375E+1	3,630949E+1	6,008162E+0
3,180000E+2	3,700000E+1	3,700172E+1	3,645522E+1	3,648072E+1	3,617104E+1	3,630949E+1	3,657545E+0
3,190000E+2	3,700000E+1	3,700553E+1	3,645539E+1	3,648089E+1	3,617485E+1	3,631330E+1	4,665352E+0
3,200000E+2	3,700000E+1	3,700570E+1	3,645556E+1	3,647742E+1	3,617138E+1	3,631347E+1	5,205811E+0
3,210000E+2	3,700000E+1	3,700206E+1	3,645920E+1	3,648470E+1	3,617502E+1	3,630983E+1	5,831633E+0
3,220000E+2	3,700000E+1	3,699492E+1	3,645207E+1	3,647757E+1	3,617153E+1	3,630997E+1	6,464741E+0
3,230000E+2	3,700000E+1	3,699856E+1	3,645207E+1	3,647028E+1	3,616060E+1	3,630634E+1	4,794966E+0
3,240000E+2	3,700000E+1	3,699856E+1	3,645935E+1	3,647757E+1	3,617153E+1	3,630997E+1	5,341568E+0
3,250000E+2	3,700000E+1	3,698399E+1	3,644478E+1	3,647028E+1	3,616789E+1	3,631362E+1	7,753977E+0
3,260000E+2	3,700000E+1	3,699143E+1	3,644493E+1	3,647772E+1	3,616804E+1	3,631377E+1	4,345062E+0
3,270000E+2	3,700000E+1	3,700236E+1	3,646315E+1	3,648137E+1	3,616804E+1	3,631377E+1	3,656380E+0
3,280000E+2	3,700000E+1	3,700632E+1	3,645253E+1	3,647804E+1	3,617200E+1	3,631045E+1	4,638613E+0
3,290000E+2	3,700000E+1	3,699556E+1	3,645271E+1	3,647457E+1	3,616853E+1	3,630333E+1	7,010962E+0
3,300000E+2	3,700000E+1	3,700285E+1	3,646000E+1	3,648550E+1	3,617582E+1	3,632155E+1	4,192516E+0
3,310000E+2	3,700000E+1	3,699571E+1	3,645286E+1	3,648201E+1	3,616868E+1	3,631077E+1	6,465797E+0
3,320000E+2	3,700000E+1	3,700300E+1	3,646379E+1	3,649658E+1	3,617232E+1	3,631441E+1	4,190870E+0
3,330000E+2	3,700000E+1	3,700317E+1	3,645667E+1	3,648946E+1	3,618342E+1	3,631823E+1	5,255705E+0
3,340000E+2	3,700000E+1	3,700332E+1	3,646776E+1	3,650055E+1	3,618358E+1	3,632566E+1	5,252842E+0
3,350000E+2	3,700000E+1	3,700349E+1	3,646428E+1	3,649343E+1	3,617281E+1	3,632584E+1	5,246231E+0
3,360000E+2	3,700000E+1	3,699985E+1	3,646428E+1	3,648614E+1	3,616917E+1	3,631491E+1	5,873787E+0
3,370000E+2	3,700000E+1	3,699653E+1	3,645732E+1	3,647918E+1	3,617314E+1	3,630794E+1	5,876095E+0
3,380000E+2	3,700000E+1	3,698560E+1	3,646096E+1	3,648282E+1	3,616949E+1	3,631522E+1	7,189411E+0
3,390000E+2	3,700000E+1	3,698941E+1	3,645749E+1	3,647934E+1	3,616966E+1	3,631175E+1	4,925343E+0
3,400000E+2	3,700000E+1	3,699669E+1	3,645749E+1	3,648299E+1	3,617331E+1	3,631175E+1	4,297628E+0
3,410000E+2	3,700000E+1	3,699320E+1	3,646492E+1	3,649043E+1	3,617710E+1	3,631555E+1	5,969290E+0
3,420000E+2	3,700000E+1	3,700793E+1	3,646507E+1	3,649057E+1	3,617361E+1	3,631934E+1	3,012178E+0
3,430000E+2	3,700000E+1	3,699699E+1	3,646143E+1	3,648329E+1	3,616996E+1	3,630841E+1	7,026323E+0
3,440000E+2	3,700000E+1	3,698624E+1	3,645067E+1	3,648710E+1	3,616649E+1	3,630858E+1	7,168245E+0
3,450000E+2	3,700000E+1	3,698988E+1	3,645067E+1	3,648346E+1	3,616649E+1	3,630858E+1	4,958588E+0
3,460000E+2	3,700000E+1	3,699732E+1	3,645811E+1	3,648726E+1	3,617757E+1	3,631602E+1	4,279005E+0
3,470000E+2	3,700000E+1	3,700096E+1	3,645811E+1	3,648361E+1	3,617029E+1	3,630509E+1	4,793222E+0
3,480000E+2	3,700000E+1	3,699384E+1	3,645099E+1	3,649107E+1	3,617410E+1	3,630526E+1	6,517263E+0
3,490000E+2	3,700000E+1	3,699402E+1	3,644752E+1	3,648395E+1	3,616334E+1	3,630907E+1	5,423567E+0
3,500000E+2	3,700000E+1	3,699037E+1	3,645481E+1	3,648759E+1	3,616698E+1	3,630178E+1	6,056433E+0
3,510000E+2	3,700000E+1	3,700130E+1	3,646209E+1	3,648395E+1	3,616698E+1	3,631271E+1	3,705452E+0
3,520000E+2	3,700000E+1	3,699417E+1	3,645496E+1	3,647681E+1	3,615985E+1	3,629829E+1	6,524759E+0
3,530000E+2	3,700000E+1	3,698688E+1	3,644767E+1	3,648410E+1	3,615985E+1	3,630194E+1	6,664129E+0
3,540000E+2	3,700000E+1	3,699417E+1	3,645496E+1	3,648774E+1	3,617442E+1	3,630922E+1	4,370731E+0
3,550000E+2	3,700000E+1	3,699781E+1	3,644767E+1	3,648410E+1	3,616349E+1	3,631287E+1	4,864840E+0
3,560000E+2	3,700000E+1	3,699433E+1	3,645148E+1	3,648063E+1	3,616366E+1	3,630939E+1	5,986963E+0
3,570000E+2	3,700000E+1	3,699448E+1	3,645163E+1	3,647349E+1	3,615288E+1	3,630225E+1	5,443266E+0
3,580000E+2	3,700000E+1	3,699828E+1	3,645543E+1	3,648093E+1	3,617125E+1	3,630970E+1	4,840105E+0
3,590000E+2	3,700000E+1	3,699100E+1	3,644450E+1	3,647364E+1	3,616032E+1	3,629877E+1	6,616724E+0
3,600000E+2	3,700000E+1	3,699117E+1	3,645560E+1	3,648110E+1	3,616778E+1	3,630258E+1	5,500536E+0
3,610000E+2	3,700000E+1	3,699498E+1	3,645941E+1	3,648127E+1	3,617159E+1	3,631368E+1	4,898798E+0
3,620000E+2	3,700000E+1	3,699498E+1	3,644848E+1	3,648127E+1	3,616795E+1	3,630275E+1	5,473513E+0
3,630000E+2	3,700000E+1	3,699878E+1	3,645956E+1	3,648871E+1	3,617538E+1	3,631383E+1	4,847847E+0
3,640000E+2	3,700000E+1	3,700259E+1	3,645973E+1	3,648523E+1	3,616827E+1	3,631036E+1	4,787102E+0
3,650000E+2	3,700000E+1	3,700259E+1	3,645973E+1	3,648523E+1	3,617555E+1	3,631764E+1	5,357441E+0
3,660000E+2	3,700000E+1	3,699545E+1	3,645624E+1	3,648539E+1	3,617570E+1	3,631415E+1	6,537371E+0
3,670000E+2	3,700000E+1	3,699927E+1	3,646006E+1	3,648920E+1	3,618316E+1	3,631432E+1	4,837088E+0
3,680000E+2	3,700000E+1	3,699941E+1	3,647113E+1	3,649300E+1	3,617967E+1	3,631812E+1	5,386240E+0
3,690000E+2	3,700000E+1	3,699941E+1	3,646020E+1	3,649664E+1	3,617603E+1	3,631083E+1	5,408278E+0
3,700000E+2	3,700000E+1	3,699594E+1	3,646766E+1	3,648952E+1	3,618348E+1	3,631828E+1	5,983715E+0
3,710000E+2	3,700000E+1	3,699230E+1	3,647130E+1	3,648588E+1	3,617619E+1	3,632193E+1	6,066759E+0
3,720000E+2	3,700000E+1	3,699974E+1	3,646781E+1	3,649331E+1	3,618363E+1	3,632208E+1	4,293629E+0
3,730000E+2	3,700000E+1	3,700355E+1	3,645705E+1	3,648620E+1	3,617287E+1	3,630768E+1	4,778227E+0
3,740000E+2	3,700000E+1	3,700370E+1	3,646449E+1	3,648999E+1	3,617667E+1	3,631511E+1	5,324034E+0
3,750000E+2	3,700000E+1	3,698548E+1	3,646085E+1	3,648635E+1	3,618031E+1	3,631511E+1	8,359743E+0
3,760000E+2	3,700000E+1	3,698912E+1	3,646085E+1	3,647542E+1	3,617302E+1	3,630783E+1	5,031231E+0
3,770000E+2	3,700000E+1	3,698930E+1	3,645737E+1	3,648652E+1	3,616955E+1	3,631892E+1	5,554714E+0
3,780000E+2	3,700000E+1	3,699309E+1	3,645388E+1	3,648303E+1	3,616970E+1	3,631179E+1	4,957640E+0
3,790000E+2	3,700000E+1	3,700038E+1	3,646481E+1	3,648303E+1	3,617699E+1	3,631179E+1	4,323961E+0
3,800000E+2	3,700000E+1	3,699691E+1	3,645041E+1	3,647955E+1	3,615894E+1	3,629739E+1	5,992397E+0
3,810000E+2	3,700000E+1	3,699691E+1	3,645770E+1	3,649413E+1	3,618080E+1	3,631925E+1	5,472666E+0
3,820000E+2	3,700000E+1	3,699706E+1	3,645420E+1	3,648335E+1	3,617366E+1	3,631576E+1	5,449591E+0
3,830000E+2	3,700000E+1	3,700451E+1	3,646894E+1	3,649445E+1	3,617748E+1	3,631228E+1	4,239756E+0
3,840000E+2	3,700000E+1	3,699706E+1	3,646877E+1	3,649063E+1	3,617731E+1	3,631576E+1	6,589212E+0
3,850000E+2	3,700000E+1	3,699358E+1	3,645802E+1	3,648352E+1	3,617748E+1	3,631228E+1	6,047741E+0
3,860000E+2	3,700000E+1	3,699738E+1	3,646181E+1	3,649096E+1	3,617399E+1	3,631607E+1	4,900866E+0
3,870000E+2	3,700000E+1	3,699754E+1	3,645469E+1	3,648748E+1	3,618144E+1	3,631625E+1	5,444944E+0
3,880000E+2	3,700000E+1	3,699390E+1	3,645834E+1	3,648384E+1	3,617051E+1	3,630532E+1	6,073069E+0
3,890000E+2	3,700000E+1	3,698312E+1	3,645484E+1	3,647670E+1	3,617067E+1	3,630182E+1	7,314379E+0
3,900000E+2	3,700000E+1	3,699041E+1	3,645484E+1	3,648399E+1	3,617431E+1	3,630182E+1	4,499290E+0
3,910000E+2	3,700000E+1	3,698677E+1	3,645484E+1	3,647306E+1	3,615609E+1	3,630547E+1	6,201120E+0
3,920000E+2	3,700000E+1	3,699422E+1	3,645502E+1	3,649509E+1	3,616719E+1	3,631293E+1	4,426455E+0
3,930000E+2	3,700000E+1	3,700531E+1	3,645881E+1	3,649160E+1	3,617827E+1	3,631672E+1	3,713982E+0
3,940000E+2	3,700000E+1	3,701259E+1	3,646609E+1	3,649524E+1	3,617463E+1	3,630943E+1	4,168369E+0
3,950000E+2	3,700000E+1	3,700183E+1	3,646626E+1	3,648812E+1	3,617844E+1	3,632053E+1	7,034771E+0
3,960000E+2	3,700000E+1	3,700198E+1	3,647370E+1	3,648828E+1	3,618588E+1	3,632433E+1	5,394985E+0
3,970000E+2	3,700000E+1	3,699834E+1	3,647006E+1	3,649556E+1	3,618224E+1	3,631340E+1	6,020435E+0
3,980000E+2	3,700000E+1	3,699851E+1	3,646659E+1	3,648845E+1	3,617876E+1	3,631721E+1	5,445198E+0
3,990000E+2	3,700000E+1	3,700595E+1	3,646674E+1	3,649588E+1	3,618620E+1	3,632101E+1	4,241165E+0
4,000000E+2	3,700000E+1	3,700944E+1	3,647023E+1	3,649209E+1	3,617876E+1	3,632450E+1	4,776320E+0
4,010000E+2	3,700000E+1	3,700595E+1	3,647403E+1	3,649224E+1	3,618985E+1	3,632101E+1	5,872835E+0
4,020000E+2	3,700000E+1	3,699502E+1	3,646674E+1	3,649224E+1	3,618256E+1	3,631372E+1	7,155691E+0
4,030000E+2	3,700000E+1	3,698425E+1	3,645233E+1	3,647419E+1	3,616815E+1	3,630660E+1	7,299864E+0
4,040000E+2	3,700000E+1	3,698425E+1	3,645233E+1	3,647419E+1	3,617544E+1	3,631024E+1	5,692976E+0
4,050000E+2	3,700000E+1	3,700247E+1	3,645962E+1	3,648512E+1	3,617544E+1	3,631753E+1	2,685606E+0
4,060000E+2	3,700000E+1	3,700644E+1	3,646358E+1	3,649637E+1	3,617941E+1	3,631785E+1	4,760633E+0
4,070000E+2	3,700000E+1	3,701388E+1	3,647102E+1	3,649652E+1	3,618320E+1	3,632529E+1	4,121408E+0
4,080000E+2	3,700000E+1	3,701752E+1	3,647102E+1	3,650017E+1	3,618320E+1	3,632893E+1	4,627346E+0
4,090000E+2	3,700000E+1	3,700676E+1	3,647120E+1	3,649670E+1	3,617973E+1	3,632546E+1	6,946030E+0
4,100000E+2	3,700000E+1	3,698854E+1	3,646755E+1	3,648941E+1	3,617609E+1	3,631818E+1	8,343073E+0
4,110000E+2	3,700000E+1	3,699234E+1	3,646405E+1	3,648956E+1	3,617624E+1	3,631833E+1	4,988979E+0
4,120000E+2	3,700000E+1	3,699963E+1	3,646770E+1	3,648956E+1	3,618716E+1	3,631468E+1	4,355106E+0
4,130000E+2	3,700000E+1	3,701437E+1	3,646787E+1	3,649337E+1	3,618005E+1	3,632942E+1	3,009308E+0
4,140000E+2	3,700000E+1	3,701452E+1	3,646802E+1	3,649352E+1	3,617656E+1	3,632593E+1	5,187870E+0
4,150000E+2	3,700000E+1	3,701105E+1	3,647184E+1	3,649734E+1	3,617673E+1	3,632246E+1	5,778011E+0
4,160000E+2	3,700000E+1	3,700740E+1	3,647184E+1	3,649734E+1	3,617673E+1	3,631882E+1	5,854704E+0
4,170000E+2	3,700000E+1	3,700391E+1	3,646470E+1	3,649749E+1	3,618416E+1	3,631897E+1	5,883478E+0
4,180000E+2	3,700000E+1	3,700755E+1	3,646834E+1	3,650478E+1	3,618416E+1	3,632990E+1	4,753260E+0
4,190000E+2	3,700000E+1	3,700043E+1	3,646851E+1	3,650130E+1	3,618069E+1	3,633007E+1	6,474577E+0
4,200000E+2	3,700000E+1	3,700059E+1	3,647959E+1	3,649416E+1	3,619177E+1	3,633022E+1	5,381372E+0
4,210000E+2	3,700000E+1	3,700423E+1	3,647595E+1	3,650145E+1	3,620270E+1	3,633022E+1	4,801044E+0
4,220000E+2	3,700000E+1	3,701184E+1	3,647992E+1	3,650906E+1	3,620667E+1	3,634147E+1	4,086508E+0
4,230000E+2	3,700000E+1	3,700820E+1	3,648356E+1	3,650906E+1	3,618845E+1	3,632690E+1	5,823856E+0
4,240000E+2	3,700000E+1	3,700076E+1	3,647248E+1	3,649069E+1	3,618830E+1	3,633039E+1	6,504972E+0
4,250000E+2	3,700000E+1	3,699743E+1	3,647644E+1	3,649830E+1	3,619226E+1	3,632706E+1	5,939316E+0
4,260000E+2	3,700000E+1	3,699743E+1	3,646915E+1	3,649102E+1	3,618498E+1	3,631978E+1	5,441637E+0
4,270000E+2	3,700000E+1	3,700108E+1	3,646551E+1	3,648737E+1	3,618133E+1	3,631978E+1	4,839367E+0
4,280000E+2	3,700000E+1	3,700123E+1	3,646202E+1	3,648024E+1	3,617784E+1	3,630900E+1	5,360601E+0
4,290000E+2	3,700000E+1	3,699030E+1	3,646566E+1	3,649846E+1	3,618148E+1	3,631629E+1	7,192272E+0
4,300000E+2	3,700000E+1	3,699791E+1	3,647327E+1	3,649877E+1	3,618909E+1	3,631661E+1	4,297676E+0
4,310000E+2	3,700000E+1	3,700504E+1	3,647312E+1	3,649498E+1	3,618530E+1	3,632374E+1	4,259678E+0
4,320000E+2	3,700000E+1	3,700155E+1	3,646963E+1	3,650242E+1	3,618545E+1	3,632754E+1	5,905479E+0
4,330000E+2	3,700000E+1	3,700537E+1	3,647344E+1	3,649895E+1	3,618198E+1	3,632042E+1	4,748602E+0
